Unnamed: 0,script_name,method_name,label,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43
4711,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,fv@598@390,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,5,0,10.13409090909091,134,0,0.006536111872492673,0.00189465706707086,0.0,0,0,0,0,0,13,0,96,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,fv@598@413,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,5,0,10.13409090909091,134,0,0.006536111872492673,0.00189465706707086,0.0,0,0,0,0,0,13,0,96,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,nu@566@223,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,5,0,10.13409090909091,134,0,0.006536111872492673,0.00189465706707086,0.0,0,0,0,0,0,13,0,96,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,dv@598@72,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,5,0,10.13409090909091,134,0,0.006536111872492673,0.00189465706707086,0.0,0,0,0,0,0,13,0,96,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,fv@598@448,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,5,0,10.13409090909091,134,0,0.006536111872492673,0.00189465706707086,0.0,0,0,0,0,0,13,0,96,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,hu@565@23,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,5,0,10.13409090909091,134,0,0.006536111872492673,0.00189465706707086,0.0,0,0,0,0,0,13,0,96,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,Array.IL@904@470,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,5,0,10.13409090909091,134,0,0.006536111872492673,0.00189465706707086,0.0,0,0,0,0,0,13,0,96,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,Fo@480@158,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,5,0,10.13409090909091,134,0,0.006536111872492673,0.00189465706707086,0.0,0,0,0,0,0,13,0,96,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,jM@920@441,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,5,0,10.13409090909091,134,0,0.006536111872492673,0.00189465706707086,0.0,0,0,0,0,0,13,0,96,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,Od.getItem@936@109,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,240,0,0.01004438537167801,0.0007578628268283441,0.0,0,0,0,1,0,16,0,189,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4731,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,Od.fe@292@94,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,1,7.134090909090909,239,45,0.0099700328261773,0.0007578628268283441,0.000378931413414172,0,0,0,1,0,16,42,188,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,Qd.k.apply@277@466,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,1,7.134090909090909,239,45,0.0099700328261773,0.0007578628268283441,0.000378931413414172,0,0,0,1,0,16,42,188,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,Od.ge@293@209,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,240,0,0.01004438537167801,0.0007578628268283441,0.0,0,0,0,1,0,16,0,189,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,Od.setItem@936@231,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,1,1,6.134090909090909,115,46,0.005031493918074724,0.000378931413414172,0.000378931413414172,0,0,0,0,0,13,43,82,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,jb@239@527,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,12,2,17.13409090909091,239,45,0.01110566509267877,0.004547176960970064,0.0007578628268283441,0,0,0,1,0,16,42,188,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,Od.Ke@304@277,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,2,7.134090909090909,239,45,0.01065728275018755,0.0007578628268283441,0.0007578628268283441,0,0,0,1,0,16,42,188,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743,https://cdn.shopify.com/shopifycloud/world/brochure/production-homepage/assets/dist-BO9oLJ8l.js,k@2@552,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,7,0,12.13409090909091,138,0,0.00719478548061764,0.002652519893899204,0.0,0,0,0,0,0,14,0,96,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,https://cdn.shopify.com/shopifycloud/world/brochure/production-homepage/assets/dist-BO9oLJ8l.js,j@2@745,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,7,0,12.13409090909091,138,0,0.00719478548061764,0.002652519893899204,0.0,0,0,0,0,0,14,0,96,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,https://cdn.shopify.com/shopifycloud/world/brochure/production-homepage/assets/dist-BO9oLJ8l.js,se@2@20582,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,7,0,12.13409090909091,138,0,0.00719478548061764,0.002652519893899204,0.0,0,0,0,0,0,14,0,96,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,https://cdn.shopify.com/shopifycloud/world/brochure/production-homepage/assets/dist-BO9oLJ8l.js,ce@2@20675,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,7,0,12.13409090909091,138,0,0.00719478548061764,0.002652519893899204,0.0,0,0,0,0,0,14,0,96,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4751,https://cdn.shopify.com/shopifycloud/world/brochure/production-homepage/assets/humanSignal-X2V4ASSI-B5aiUcTi.js,@1@954,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,8,0,13.13409090909091,143,0,0.009313423645320198,0.003031451307313376,0.0,0,0,0,0,0,14,0,100,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,https://cdn.shopify.com/shopifycloud/world/brochure/production-homepage/assets/dist-BO9oLJ8l.js,A@2@704,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,7,0,12.13409090909091,138,0,0.00719478548061764,0.002652519893899204,0.0,0,0,0,0,0,14,0,96,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,https://cdn.shopify.com/shopifycloud/world/brochure/production-homepage/assets/dist-BO9oLJ8l.js,se@2@20602,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,7,0,12.13409090909091,138,0,0.00719478548061764,0.002652519893899204,0.0,0,0,0,0,0,14,0,96,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,https://cdn.shopify.com/shopifycloud/world/brochure/production-homepage/assets/dist-BO9oLJ8l.js,ce@2@20697,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,7,0,12.13409090909091,138,0,0.00719478548061764,0.002652519893899204,0.0,0,0,0,0,0,14,0,96,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4759,https://cdn.shopify.com/shopifycloud/world/brochure/production-homepage/assets/dist-BO9oLJ8l.js,oe.loadSessionSignals@2@17560,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,120,0,0.00549507789845325,0.0007578628268283441,0.0,0,0,0,0,0,13,0,86,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,https://cdn.shopify.com/shopifycloud/world/brochure/production-homepage/assets/dist-BO9oLJ8l.js,new oe@2@11644,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,120,0,0.00549507789845325,0.0007578628268283441,0.0,0,0,0,0,0,13,0,86,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4763,https://cdn.shopify.com/shopifycloud/world/brochure/production-homepage/assets/dist-BO9oLJ8l.js,ce@2@20719,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,120,0,0.00549507789845325,0.0007578628268283441,0.0,0,0,0,0,0,13,0,86,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4765,https://cdn.shopify.com/shopifycloud/world/brochure/production-homepage/assets/dist-BO9oLJ8l.js,oe.saveSessionSignals@2@17727,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,1,1,6.134090909090909,115,5,0.005092853600002464,0.000378931413414172,0.000378931413414172,0,0,0,0,0,13,4,82,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767,https://cdn.shopify.com/shopifycloud/world/brochure/production-homepage/assets/dist-BO9oLJ8l.js,oe.checkAndSendSignals@2@20215,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,1,1,6.134090909090909,115,5,0.005092853600002464,0.000378931413414172,0.000378931413414172,0,0,0,0,0,13,4,82,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769,https://cdn.shopify.com/shopifycloud/world/brochure/production-homepage/assets/dist-BO9oLJ8l.js,oe.processAndSendSignals@2@17043,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,1,1,6.134090909090909,115,5,0.005092853600002464,0.000378931413414172,0.000378931413414172,0,0,0,0,0,13,4,82,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771,https://cdn.shopify.com/shopifycloud/world/brochure/production-homepage/assets/dist-BO9oLJ8l.js,@2@11801,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,1,1,6.134090909090909,115,5,0.005092853600002464,0.000378931413414172,0.000378931413414172,0,0,0,0,0,13,4,82,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773,https://cdn.shopify.com/shopifycloud/world/brochure/production-homepage/assets/chunk-XXNB3AII-BAKPCMPC.js,@2@61200,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,7,0,12.13409090909091,136,0,0.00579711780190945,0.002652519893899204,0.0,0,0,0,0,0,13,0,96,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4849,https://snap.licdn.com/li.lms-analytics/insight.min.js,E@1@2821,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,12,0,17.13409090909091,240,0,0.01086433519793744,0.004547176960970064,0.0,0,0,0,1,0,16,0,189,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4851,https://snap.licdn.com/li.lms-analytics/insight.min.js,@1@53152,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,9,0,14.13409090909091,221,0,0.009418518657792151,0.003410382720727548,0.0,0,0,0,1,0,16,0,174,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4853,https://snap.licdn.com/li.lms-analytics/insight.min.js,@1@53602,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,10,0,15.13409090909091,222,0,0.009499112807072255,0.003789314134141721,0.0,0,0,0,1,0,16,0,174,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4855,https://snap.licdn.com/li.lms-analytics/insight.min.js,@1@53607,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,10,0,15.13409090909091,222,0,0.009499112807072255,0.003789314134141721,0.0,0,0,0,1,0,16,0,174,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4857,https://snap.licdn.com/li.lms-analytics/insight.min.js,@1@53201,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,9,0,14.13409090909091,221,0,0.009418518657792151,0.003410382720727548,0.0,0,0,0,1,0,16,0,174,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4859,https://snap.licdn.com/li.lms-analytics/insight.min.js,@1@53208,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,9,0,14.13409090909091,221,0,0.009418518657792151,0.003410382720727548,0.0,0,0,0,1,0,16,0,174,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4861,https://snap.licdn.com/li.lms-analytics/insight.min.js,En@1@21434,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,183,0,0.006415588525696263,0.0007578628268283441,0.0,0,0,0,1,0,15,0,146,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4863,https://snap.licdn.com/li.lms-analytics/insight.min.js,@1@52814,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,183,0,0.006415588525696263,0.0007578628268283441,0.0,0,0,0,1,0,15,0,146,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,https://snap.licdn.com/li.lms-analytics/insight.min.js,_t@1@29132,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,183,0,0.006415588525696263,0.0007578628268283441,0.0,0,0,0,1,0,15,0,146,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4867,https://snap.licdn.com/li.lms-analytics/insight.min.js,Bt@1@34606,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,183,0,0.006415588525696263,0.0007578628268283441,0.0,0,0,0,1,0,15,0,146,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4869,https://snap.licdn.com/li.lms-analytics/insight.min.js,_r@1@49874,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,183,0,0.006415588525696263,0.0007578628268283441,0.0,0,0,0,1,0,15,0,146,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4871,https://snap.licdn.com/li.lms-analytics/insight.min.js,Ir@1@50818,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,183,0,0.006415588525696263,0.0007578628268283441,0.0,0,0,0,1,0,15,0,146,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4873,https://snap.licdn.com/li.lms-analytics/insight.min.js,@1@52510,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,183,0,0.006415588525696263,0.0007578628268283441,0.0,0,0,0,1,0,15,0,146,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,https://snap.licdn.com/li.lms-analytics/insight.min.js,@1@14725,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,183,0,0.006415588525696263,0.0007578628268283441,0.0,0,0,0,1,0,15,0,146,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4877,https://snap.licdn.com/li.lms-analytics/insight.min.js,Object.next@1@14830,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,183,0,0.006415588525696263,0.0007578628268283441,0.0,0,0,0,1,0,15,0,146,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4879,https://snap.licdn.com/li.lms-analytics/insight.min.js,@1@13733,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,183,0,0.006415588525696263,0.0007578628268283441,0.0,0,0,0,1,0,15,0,146,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4881,https://snap.licdn.com/li.lms-analytics/insight.min.js,mn@1@20575,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,240,0,0.01043828283723401,0.0007578628268283441,0.0,0,0,0,1,0,16,0,189,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4883,https://snap.licdn.com/li.lms-analytics/insight.min.js,@1@22458,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,240,0,0.01043828283723401,0.0007578628268283441,0.0,0,0,0,1,0,16,0,189,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4885,https://snap.licdn.com/li.lms-analytics/insight.min.js,Rn@1@22504,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,12,0,17.13409090909091,240,0,0.01086433519793744,0.004547176960970064,0.0,0,0,0,1,0,16,0,189,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4887,https://snap.licdn.com/li.lms-analytics/insight.min.js,Function.<anonymous>@1@24575,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,12,1,17.13409090909091,239,45,0.01078472409847081,0.004547176960970064,0.000378931413414172,0,0,0,1,0,16,42,188,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4889,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,@952@150,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,12,1,17.13409090909091,239,45,0.01110566509267877,0.004547176960970064,0.000378931413414172,0,0,0,1,0,16,42,188,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4891,https://www.googletagmanager.com/gtm.js?id=GTM-TZ26LP8&dl=dataLayer,Od.<anonymous>@283@469,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,12,1,17.13409090909091,239,45,0.01110566509267877,0.004547176960970064,0.000378931413414172,0,0,0,1,0,16,42,188,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4893,https://snap.licdn.com/li.lms-analytics/insight.min.js,@1@22848,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,1,1,6.134090909090909,182,46,0.00634887412136117,0.000378931413414172,0.000378931413414172,0,0,0,1,0,15,43,146,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4895,https://snap.licdn.com/li.lms-analytics/insight.min.js,Rn@1@22872,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,1,1,6.134090909090909,182,46,0.00634887412136117,0.000378931413414172,0.000378931413414172,0,0,0,1,0,15,43,146,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4897,https://snap.licdn.com/li.lms-analytics/insight.min.js,@1@22477,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,12,0,17.13409090909091,240,0,0.01086433519793744,0.004547176960970064,0.0,0,0,0,1,0,16,0,189,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899,https://snap.licdn.com/li.lms-analytics/insight.min.js,Rn@1@22879,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,240,0,0.01043828283723401,0.0007578628268283441,0.0,0,0,0,1,0,16,0,189,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,https://snap.licdn.com/li.lms-analytics/insight.min.js,A@1@3398,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,1,1,6.134090909090909,182,46,0.00634887412136117,0.000378931413414172,0.000378931413414172,0,0,0,1,0,15,43,146,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4903,https://snap.licdn.com/li.lms-analytics/insight.min.js,Rn@1@22891,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,1,1,6.134090909090909,182,46,0.00634887412136117,0.000378931413414172,0.000378931413414172,0,0,0,1,0,15,43,146,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4909,https://connect.facebook.net/en_US/fbevents.js,t.value@232@1047,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,4,2,9.134090909090908,226,9,0.007189561987942887,0.001515725653656688,0.0007578628268283441,0,0,0,1,0,18,7,181,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4911,https://connect.facebook.net/en_US/fbevents.js,Function.e.registerPlugin@413@17110,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,4,2,9.134090909090908,226,9,0.007189561987942887,0.001515725653656688,0.0007578628268283441,0,0,0,1,0,18,7,181,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4923,https://connect.facebook.net/en_US/fbevents.js,e.plugin@365@2550,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,185,0,0.005495308315296626,0.0007578628268283441,0.0,0,0,0,1,0,16,0,146,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4925,https://connect.facebook.net/en_US/fbevents.js,t.value@232@1320,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,185,0,0.005495308315296626,0.0007578628268283441,0.0,0,0,0,1,0,16,0,146,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4927,https://connect.facebook.net/en_US/fbevents.js,Function.e.loadPlugin@413@17061,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,2,0,7.134090909090909,185,0,0.005495308315296626,0.0007578628268283441,0.0,0,0,0,1,0,16,0,146,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937,https://connect.facebook.net/en_US/fbevents.js,k@330@819,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,14,0,19.13409090909091,287,0,0.01336138766759929,0.005305039787798408,0.0,0,0,0,1,0,19,0,228,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,https://connect.facebook.net/en_US/fbevents.js,I@330@1112,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,14,0,19.13409090909091,287,0,0.01336138766759929,0.005305039787798408,0.0,0,0,0,1,0,19,0,228,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4945,https://connect.facebook.net/en_US/fbevents.js,@58@803,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,14,1,19.13409090909091,286,20,0.0132798088653066,0.005305039787798408,0.000378931413414172,0,0,0,1,0,19,19,227,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4947,https://connect.facebook.net/en_US/fbevents.js,y@312@1707,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,14,1,19.13409090909091,286,20,0.0132798088653066,0.005305039787798408,0.000378931413414172,0,0,0,1,0,19,19,227,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949,https://connect.facebook.net/en_US/fbevents.js,e.value@58@677,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,14,1,19.13409090909091,286,20,0.0132798088653066,0.005305039787798408,0.000378931413414172,0,0,0,1,0,19,19,227,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,https://connect.facebook.net/en_US/fbevents.js,o.value@122@11188,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,13,0,18.13409090909091,243,0,0.01120456736639632,0.004926108374384237,0.0,0,0,0,1,0,17,0,189,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4959,https://connect.facebook.net/en_US/fbevents.js,Je@413@13813,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,14,1,19.13409090909091,286,20,0.0132798088653066,0.005305039787798408,0.000378931413414172,0,0,0,1,0,19,19,227,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4961,https://connect.facebook.net/en_US/fbevents.js,tt@413@15397,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,14,1,19.13409090909091,286,20,0.0132798088653066,0.005305039787798408,0.000378931413414172,0,0,0,1,0,19,19,227,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4971,https://connect.facebook.net/en_US/fbevents.js,D@330@1340,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,1,1,6.134090909090909,184,21,0.005438364532662233,0.000378931413414172,0.000378931413414172,0,0,0,1,0,16,20,146,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4973,https://connect.facebook.net/en_US/fbevents.js,$@330@2174,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,14,1,19.13409090909091,286,20,0.0132798088653066,0.005305039787798408,0.000378931413414172,0,0,0,1,0,19,19,227,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4977,https://connect.facebook.net/en_US/fbevents.js,D@330@1521,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,14,0,19.13409090909091,287,0,0.01336138766759929,0.005305039787798408,0.0,0,0,0,1,0,19,0,228,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4979,https://connect.facebook.net/en_US/fbevents.js,$@330@2198,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,14,0,19.13409090909091,287,0,0.01336138766759929,0.005305039787798408,0.0,0,0,0,1,0,19,0,228,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4983,https://connect.facebook.net/en_US/fbevents.js,x@330@1971,0,0,0,2640,13554,0.1947764497565294,5.134090909090909,14,1,19.13409090909091,286,20,0.0132798088653066,0.005305039787798408,0.000378931413414172,0,0,0,1,0,19,19,227,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5110,https://cdn.shopify.com/static/signups/assets-prefetch.min.js,r@0@2530,0,0,2,2640,13554,0.1947764497565294,5.134090909090909,1,2,6.134090909090909,25,193,0.002133622823277996,0.000378931413414172,0.0007578628268283441,0,0,0,0,0,3,9,14,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
